#uuid,ord_in_thread,author,published,title,language,crawled,site_url,country,domain_rank,thread_title,spam_score,main_img_url,replies_count,participants_count,likes,comments,shares,type
3c0fd867c268915f88fe259f0aa1ead7dcbf61b2,0,The European Union Times,2016-11-04T15:06:26.351+02:00,Jennifer Palmieri and Clinton Camp Caught Hiding 55k Emails,english,2016-11-04T15:06:26.351+02:00,eutimes.net,US,,Jennifer Palmieri and Clinton Camp Caught Hiding 55k Emails,0,,0,1,0,0,0,bs
f1f1fc6b166057e0dc1164f4578817a0deb82e77,0,The European Union Times,2016-11-04T15:41:13.819+02:00,Trump Wins Israel With 49% Votes vs Clinton's 44%,english,2016-11-04T15:41:13.819+02:00,eutimes.net,US,,Trump Wins Israel With 49% Votes vs Clinton's 44%,0,,0,1,0,0,0,bs
fa8657e1be52b9ac6bd0923df178913a4cd48680,0,The European Union Times,2016-11-04T16:16:04.776+02:00,Russia Warns US In Total Breakdown After FBI Notifies Obama All Hillary Emails Found,english,2016-11-04T16:16:04.776+02:00,eutimes.net,US,,Russia Warns US In Total Breakdown After FBI Notifies Obama All Hillary Emails Found,0,,0,1,0,0,0,bs
79a21e72a35dd3c619dfeae0b16eba4b564b3baa,0,The European Union Times,2016-11-04T16:42:05.202+02:00,"Reuters Releases Fake Poll: Clinton ""Leads"" by 6 Points",english,2016-11-04T16:42:05.202+02:00,eutimes.net,US,,"Reuters Releases Fake Poll: Clinton ""Leads"" by 6 Points",0,,0,1,0,0,0,bs
619be0ec14e91fe11d2bc3c7e87634295dccd230,0,The European Union Times,2016-11-05T03:21:04.380+02:00,Vote Now in US Presidential Election 2016 Open Poll,english,2016-11-05T03:21:04.380+02:00,eutimes.net,US,,Vote Now in US Presidential Election 2016 Open Poll,0,,0,1,0,0,0,bs
86b0248d51faf2ba709efc20e701a8a0eea837dc,0,JAMES FRIDAY,2016-11-05T05:55:46.745+02:00,Comment on Eyes Wide Shut (1999) the Movie That Exposes the Illuminati by JAMES FRIDAY,english,2016-11-05T05:55:46.745+02:00,eutimes.net,US,,Comment on Eyes Wide Shut (1999) the Movie That Exposes the Illuminati by JAMES FRIDAY,0,http://s20.postimg.org/e45d90g59/masks.jpg,0,1,0,0,0,bs
0a6baad18aca245672bbbf3cde5e7b76395a9250,0,The European Union Times,2016-11-05T14:19:08.185+02:00,"Wikileaks Exposes Clinton Satanic Ritual, FBI Calls Hillary the Antichrist",english,2016-11-05T14:19:08.185+02:00,eutimes.net,US,,"Wikileaks Exposes Clinton Satanic Ritual, FBI Calls Hillary the Antichrist",0,,0,1,0,0,0,bs
98259ab86a38cb0cc2ffbea0d4080c447ee6d574,0,The European Union Times,2016-11-05T14:54:10.904+02:00,Hillary Emails Reveal She Knowingly Delayed Benghazi Rescue,english,2016-11-05T14:54:10.904+02:00,eutimes.net,US,,Hillary Emails Reveal She Knowingly Delayed Benghazi Rescue,0,,0,1,0,0,0,bs
b5663269a6ad6ccf17f9229c41c147083e2b180b,0,The European Union Times,2016-11-05T15:08:25.933+02:00,The Election Results Are Already In,english,2016-11-05T15:08:25.933+02:00,eutimes.net,US,,The Election Results Are Already In,0,,0,1,0,0,0,bs
546a0f64aa8691df8ec3bdd254aee0e19145b1bf,0,The European Union Times,2016-11-05T16:38:06.766+02:00,Early Clinton Email Witness Was Never Interviewed by FBI: Project Veritas,english,2016-11-05T16:38:06.766+02:00,eutimes.net,US,,Early Clinton Email Witness Was Never Interviewed by FBI: Project Veritas,0,,0,1,0,0,0,bs
3af61bd727e0833f671655b2b51d4433a13ad807,0,The European Union Times,2016-11-06T14:52:39.278+02:00,"Bernie Sanders was a Con Artist, had an 'Agreement' with Hillary Clinton - Wikileaks",english,2016-11-06T14:52:39.278+02:00,eutimes.net,US,,"Bernie Sanders was a Con Artist, had an 'Agreement' with Hillary Clinton - Wikileaks",0,,0,1,0,0,0,bs
9f7a1ac23797d101ef64b97f851d2b17ae523d3a,0,The European Union Times,2016-11-06T16:28:13.727+02:00,Art Depicting Cannibalism Found in Podesta's Campaign Office,english,2016-11-06T16:28:13.727+02:00,eutimes.net,US,,Art Depicting Cannibalism Found in Podesta's Campaign Office,0,,0,1,0,0,0,bs
b71ef7211566d5db55bf121eb7da98523abd68a5,0,The European Union Times,2016-11-06T17:01:52.584+02:00,WikiLeaks Releases 32nd Batch of Clinton Campaign Chair Podesta's Emails,english,2016-11-06T17:01:52.584+02:00,eutimes.net,US,,WikiLeaks Releases 32nd Batch of Clinton Campaign Chair Podesta's Emails,0,,0,1,0,0,0,bs
dbb9efe2627e4687442d358eace96d24b4150ef1,0,The European Union Times,2016-11-06T17:52:39.735+02:00,Major Voter Fraud Already Running Rampant Against Republicans,english,2016-11-06T17:52:39.735+02:00,eutimes.net,US,,Major Voter Fraud Already Running Rampant Against Republicans,0,,0,1,0,0,0,bs
27027d3b2e84614aaa899a16acf6fd9f55f0da02,0,The European Union Times,2016-11-06T18:25:52.104+02:00,Hillary Clinton s $20 Million  Obama Bribe  To Become US Secretary Of State Leaked By FBI,english,2016-11-06T18:25:52.104+02:00,eutimes.net,US,,Hillary Clinton s $20 Million  Obama Bribe  To Become US Secretary Of State Leaked By FBI,0,,0,1,0,0,0,bs
186b99c8317ca6dc2a5302dbe76a7ddbe509ef1c,0,The European Union Times,2016-11-06T22:45:53.104+02:00,Obama Tells ILLEGALS to Go Out and Vote - SHOCK VIDEO,english,2016-11-06T22:45:53.104+02:00,eutimes.net,US,,Obama Tells ILLEGALS to Go Out and Vote - SHOCK VIDEO,0,,0,1,0,0,0,bs
69432bc3b7dcf1416b7726a553407c3212245620,0,The European Union Times,2016-11-07T13:13:23.795+02:00,CNN Got Complete List of Questions for Trump Interview from DNC,english,2016-11-07T13:13:23.795+02:00,eutimes.net,US,,CNN Got Complete List of Questions for Trump Interview from DNC,0,,0,1,0,0,0,bs
1bfed4e57e6b1839fc6b7d3f0591bbacad6515c7,0,The European Union Times,2016-11-07T15:22:02.739+02:00,Alt-Right Predicted the Reopened FBI Investigation was a Sham,english,2016-11-07T15:22:02.739+02:00,eutimes.net,US,,Alt-Right Predicted the Reopened FBI Investigation was a Sham,0,,0,1,0,0,0,bs
17b3201fb1f60a90482c177e4ffc5aca64991221,0,The European Union Times,2016-11-07T15:36:42.899+02:00,"NATO Goes On High Alert To Block Donald Trump Presidency, Put Hillary Clinton In Power",english,2016-11-07T15:36:42.899+02:00,eutimes.net,US,,"NATO Goes On High Alert To Block Donald Trump Presidency, Put Hillary Clinton In Power",0,,0,1,0,0,0,bs
483940f1317c4a7a443c30bc72ba4bd0b17642e0,0,The European Union Times,2016-11-07T20:06:03.952+02:00,Hillary Clinton exposed Classified Docs to FOREIGN Maid,english,2016-11-07T20:06:03.952+02:00,eutimes.net,US,,Hillary Clinton exposed Classified Docs to FOREIGN Maid,0,,0,1,0,0,0,bs
8b3f4d5f463fe44fac8504b3e18fd3e6f7f69f4c,0,The European Union Times,2016-11-07T20:06:04.063+02:00,Jill Stein Issues Last Warning: Do NOT Vote for Hillary or its Mushroom Clouds Everywhere,english,2016-11-07T20:06:04.063+02:00,eutimes.net,US,,Jill Stein Issues Last Warning: Do NOT Vote for Hillary or its Mushroom Clouds Everywhere,0,,0,1,0,0,0,bs
37167a190137c48116f7fc811356bb8efbd86bca,0,The European Union Times,2016-11-07T20:31:00.549+02:00,Podesta Brothers Kidnapped a 3yo British Girl in Portugal - Wikileaks,english,2016-11-07T20:31:00.549+02:00,eutimes.net,US,,Podesta Brothers Kidnapped a 3yo British Girl in Portugal - Wikileaks,0,,0,1,0,0,0,bs
2a49e44ef3925181139fbe872c461a719ca884cf,0,The European Union Times,2016-11-07T20:42:36.541+02:00,Iraqi Christians Hold first mass in over 2 years pray for Trump to Win,english,2016-11-07T20:42:36.541+02:00,eutimes.net,US,,Iraqi Christians Hold first mass in over 2 years pray for Trump to Win,0,,0,1,0,0,0,bs
f6e745a819d9573dd3a4cfaf7e277715a18d61ad,0,The European Union Times,2016-11-07T22:03:30.025+02:00,"New Wikileaks emails: Bernie is a Jerk, Megyn Kelly a Bimbo and More",english,2016-11-07T22:03:30.025+02:00,eutimes.net,US,,"New Wikileaks emails: Bernie is a Jerk, Megyn Kelly a Bimbo and More",0,,0,1,0,0,0,bs
7a6fe2c1a9da2dab2356db2a3d953e75b353f9b5,0,The European Union Times,2016-11-08T00:35:43.152+02:00,NYC Democratic Election Commissioner:  They Bus People Around to Vote ,english,2016-11-08T00:35:43.152+02:00,eutimes.net,US,,NYC Democratic Election Commissioner:  They Bus People Around to Vote ,0,,0,1,0,0,0,bs
abdf0f2fbcf29bd5041c9bcbc3b77f622736fa5d,0,The European Union Times,2016-11-08T00:45:33.697+02:00,Undercover Muslim Woman is Offered to Commit Voter Fraud for Hillary,english,2016-11-08T00:45:33.697+02:00,eutimes.net,US,,Undercover Muslim Woman is Offered to Commit Voter Fraud for Hillary,0,,0,1,0,0,0,bs
19ba6042fe9a1ed3cfc665b3bf9e5c0c280192c2,0,The European Union Times,2016-11-08T03:04:48.699+02:00,Trump promises $100 Billion to Black and Latino communities,english,2016-11-08T03:04:48.699+02:00,eutimes.net,US,,Trump promises $100 Billion to Black and Latino communities,0,,0,1,0,0,0,bs
2ee67bd554ff96996fc94517aff71ea363697ca7,0,ztech,2016-11-08T04:19:48.729+02:00,"Comment on SJWs Outrage over Leonardo DiCaprio ""white Rumi"" role Unfounded, Iranian Explains Why by ztech",english,2016-11-08T04:19:48.729+02:00,eutimes.net,US,,"Comment on SJWs Outrage over Leonardo DiCaprio ""white Rumi"" role Unfounded, Iranian Explains Why by ztech",0,http://s20.postimg.org/h6ovictml/rumi_dicaprio.jpg,0,1,0,0,0,bs
9cad97ad807090c4d2adde8a729d6d259d1402b1,0,The European Union Times,2016-11-08T02:31:00.000+02:00,Hillary Clinton Planning Trump Russian Agent LIE Since April,english,2016-11-08T04:33:14.613+02:00,eutimes.net,US,,Hillary Clinton Planning Trump Russian Agent LIE Since April,0,,0,1,0,0,0,bs
5ade411a4477d888600d9d1f691ecca06a177415,0,The European Union Times,2016-11-08T13:56:25.336+02:00,Disgusting Celebrities Unleash Vulgar Attacks on Trump,english,2016-11-08T13:56:25.336+02:00,eutimes.net,US,,Disgusting Celebrities Unleash Vulgar Attacks on Trump,0,,0,1,0,0,0,bs
20763c238feba54d648148a283836439cc99617c,0,The European Union Times,2016-11-08T14:25:13.539+02:00,Leaked Documents Reveal Expansive Soros Funding to Manipulate Elections,english,2016-11-08T14:25:13.539+02:00,eutimes.net,US,,Leaked Documents Reveal Expansive Soros Funding to Manipulate Elections,0,,0,1,0,0,0,bs
c0e55cd11abea6afc330cdb9a99a2e0e8e34775b,0,The European Union Times,2016-11-08T14:45:17.228+02:00,"Rape Hoaxer Drops Charges Against Trump, No Comment from Lawyer",english,2016-11-08T14:45:17.228+02:00,eutimes.net,US,,"Rape Hoaxer Drops Charges Against Trump, No Comment from Lawyer",0,,0,1,0,0,0,bs
7e2ca2361b3a46c016dc1cd62badb7ea24369de1,0,The European Union Times,2016-11-08T15:08:27.300+02:00,Day Before Election #BlackLivesMatter Protesters Heckle Bill Clinton,english,2016-11-08T15:08:27.300+02:00,eutimes.net,US,,Day Before Election #BlackLivesMatter Protesters Heckle Bill Clinton,0,,0,1,0,0,0,bs
3e69b0c9c993131d2652d4f0ed1595c1ad7aa7e3,0,The European Union Times,2016-11-08T15:28:07.731+02:00,"Russian Report Warns: American Revolution Has Now Begun, May Last Entire Decade",english,2016-11-08T15:28:07.731+02:00,eutimes.net,US,,"Russian Report Warns: American Revolution Has Now Begun, May Last Entire Decade",0,,0,1,0,0,0,bs
f50ca1ab1582c58dd2a5b64d88c238c2ab2b4ad2,0,The European Union Times,2016-11-08T16:01:33.989+02:00,WikiLeaks releases more emails on eve of election,english,2016-11-08T16:01:33.989+02:00,eutimes.net,US,,WikiLeaks releases more emails on eve of election,0,,0,1,0,0,0,bs
abd863e3a0e840808b31a43ec21a0f2f019063a9,0,The European Union Times,2016-11-08T18:56:04.437+02:00,Clinton Staffer Caught Sacrificing Baby to Demon Moloch - Wikileaks,english,2016-11-08T18:56:04.437+02:00,eutimes.net,US,,Clinton Staffer Caught Sacrificing Baby to Demon Moloch - Wikileaks,0,,0,1,0,0,0,bs
3d3a0cdb2abd0369872c6c185ca4af8f5c356550,0,The European Union Times,2016-11-09T01:55:18.475+02:00,Clinton coalition will trigger World War III but who cares? Trump is Sexist!,english,2016-11-09T01:55:18.475+02:00,eutimes.net,US,,Clinton coalition will trigger World War III but who cares? Trump is Sexist!,0,,0,1,0,0,0,bs
58164fbdc309ffc3dfdd458d88fcc1b6d0da506c,0,The European Union Times,2016-11-09T12:20:20.353+02:00,"Donald Trump Landslide Victory, Becomes 45th US President",english,2016-11-09T12:20:20.353+02:00,eutimes.net,US,,"Donald Trump Landslide Victory, Becomes 45th US President",0,,0,1,0,0,0,bs
92b39d763d02a72c7bd1809680642d2d6dc5021b,0,The European Union Times,2016-11-08T20:26:00.000+02:00,"American Revolution Has Now Begun, May Last Entire Decade",english,2016-11-09T13:27:57.437+02:00,eutimes.net,US,,"American Revolution Has Now Begun, May Last Entire Decade",0,,0,1,0,0,0,bs
6a57344d7dd5ee0b75ce4c296cc2c157857e2e3f,0,The European Union Times,2016-11-09T13:51:14.309+02:00,Trump's Victory Proves US Political Class Out of Touch With Electorate: Ron Paul,english,2016-11-09T13:51:14.309+02:00,eutimes.net,US,,Trump's Victory Proves US Political Class Out of Touch With Electorate: Ron Paul,0,,0,1,0,0,0,bs
6b350a3e661fa91b01c7b9b808a578c8742f0bb0,0,The European Union Times,2016-11-09T14:06:03.492+02:00,"World leaders congratulate Trump, Putin ""anxious to improve relations with America""",english,2016-11-09T14:06:03.492+02:00,eutimes.net,US,,"World leaders congratulate Trump, Putin ""anxious to improve relations with America""",0,,0,1,0,0,0,bs
4fd90d1c1d9a84b076c3aa18d8a8307dbdfa4ad3,0,The European Union Times,2016-11-10T00:06:14.816+02:00,Paul Ryan Must Step Down as Speaker of the House,english,2016-11-10T00:06:14.816+02:00,eutimes.net,US,,Paul Ryan Must Step Down as Speaker of the House,0,,0,1,0,0,0,bs
e68cde3d01ca285a4d035b93d224a6bd27a91f65,0,The European Union Times,2016-11-10T02:32:17.661+02:00,"Counting 100% Over: Trump Gets 306 Electors, Media Refuses to Update Maps",english,2016-11-10T02:32:17.661+02:00,eutimes.net,US,,"Counting 100% Over: Trump Gets 306 Electors, Media Refuses to Update Maps",0,,0,1,0,0,0,bs
1cfc6ed411cec819dd1eaadd93bc7bf3e01846ad,0,The European Union Times,2016-11-10T17:17:58.382+02:00,Trump Would Have Beaten Obama in 2012,english,2016-11-10T17:17:58.382+02:00,eutimes.net,US,,Trump Would Have Beaten Obama in 2012,0,,0,1,0,0,0,bs
b231cca73b43430b2f951e02ab5b337dc35558d5,0,The European Union Times,2016-11-10T18:21:57.430+02:00,Russia Warns US Is Now A Colour Revolution  Active Zone  Due To Trump Victory,english,2016-11-10T18:21:57.430+02:00,eutimes.net,US,,Russia Warns US Is Now A Colour Revolution  Active Zone  Due To Trump Victory,0,,0,1,0,0,0,bs
a97c268f6edcc3b2bf46659e8592950b618a1e21,0,The European Union Times,2016-11-10T18:32:02.339+02:00,"Trump, Brexit and the Collapse of the Liberal Order",english,2016-11-10T18:32:02.339+02:00,eutimes.net,US,,"Trump, Brexit and the Collapse of the Liberal Order",0,,0,1,0,0,0,bs
499dae586346ba5aedb350d6c96b64799a0b5c9d,0,The European Union Times,2016-11-10T19:38:07.199+02:00,Black Mob Viciously Beats White Trump Voter,english,2016-11-10T19:38:07.199+02:00,eutimes.net,US,,Black Mob Viciously Beats White Trump Voter,0,,0,1,0,0,0,bs
4f9e13b204db8dbabc8d694d006bd6ec52100c67,0,The European Union Times,2016-11-10T20:08:28.681+02:00,Classless Obama Refuses Photo-Op of White House Welcome with Trump,english,2016-11-10T20:08:28.681+02:00,eutimes.net,US,,Classless Obama Refuses Photo-Op of White House Welcome with Trump,0,,0,1,0,0,0,bs
752f23b446bfeedb398eda94497956b6225e9515,0,whatifs,2016-11-12T03:21:40.752+02:00,Comment on US will cure cancer  once and for all  - Obama by whatifs,english,2016-11-12T03:21:40.752+02:00,eutimes.net,US,,Comment on US will cure cancer  once and for all  - Obama by whatifs,0,http://217.218.67.233/photo/20151012/f2b8e968-c00e-4146-8dc6-fe002fcf8a02.jpg,0,1,0,0,0,bs
9e071d06df2343a988a7913a59d5a60f83930621,0,The European Union Times,2016-11-12T03:38:08.091+02:00,"Riots Getting out of Control, They are now shouting ""Kill Trump""",english,2016-11-12T03:38:08.091+02:00,eutimes.net,US,,"Riots Getting out of Control, They are now shouting ""Kill Trump""",0,,0,1,0,0,0,bs
8108300f57001d8c9c9282174988b5f05446882e,0,The European Union Times,2016-11-12T14:04:57.576+02:00,Japan approves already dead TPP deal,english,2016-11-12T14:04:57.576+02:00,eutimes.net,US,,Japan approves already dead TPP deal,0,,0,1,0,0,0,bs
77e1adeb27739985d2582a4ed32dd9d8189969bd,0,The European Union Times,2016-11-12T04:57:00.000+02:00,Aussie woman Elly Warren raped and murdered in dangerous Mozambique,english,2016-11-12T15:08:05.246+02:00,eutimes.net,US,,Aussie woman Elly Warren raped and murdered in dangerous Mozambique,0,,0,1,0,0,0,bs
2f5e3ce2ac219f6474a8e22bef88ecf324a5ebc7,0,,2016-10-26T15:17:00.000+03:00,EWAO Hubble has just spotted mysterious 'plasma balls' of unknown origin,english,2016-10-26T23:48:50.117+03:00,ewao.com,US,32069,EWAO Hubble has just spotted mysterious 'plasma balls' of unknown origin,0.974,http://www.ewao.com/wp-content/uploads/2016/10/Fiery-space-misslis-V-Hydrae.jpg,0,0,0,0,0,bs
d61ba428895d7f2c62aaff3fd32f1922c86da8e2,0,,2016-11-07T15:48:00.000+02:00,EWAO Stephen Hawking Warns: STOP Searching for Aliens before its TOO LATE,english,2016-11-07T20:43:36.824+02:00,ewao.com,US,32069,EWAO Stephen Hawking Warns: STOP Searching for Aliens before its TOO LATE,0.037,http://www.ewao.com/wp-content/uploads/2016/11/HawkingSun_web_1024.jpg,0,0,0,0,0,bs
97f48cef5c6a746c6c050cf37beec43223f414f3,0,,2016-10-29T15:06:12.607+03:00,"To All Undecided Voters, View This:",english,2016-10-29T15:06:12.607+03:00,eyeopening.info,US,,"To All Undecided Voters, View This:",0,http://www.eyeopening.info/wp-content/uploads/2016/10/clinton-criminal.jpg,0,0,0,0,0,bs
a183334608d7c19869e1d753a893ade149adeb68,0,Glenn47,2016-10-27T00:28:13.947+03:00,"Comment on ObamaCare fallout: As premiums rise, so does cost to taxpayers by Glenn47",english,2016-10-27T00:28:13.947+03:00,fellowshipoftheminds.com,US,,"Comment on ObamaCare fallout: As premiums rise, so does cost to taxpayers by Glenn47",0,https://fellowshipofminds.files.wordpress.com/2014/02/obamacare.jpg,0,1,0,0,0,bs
4582b75c540f3d82545f834e43c953d31d51b9cd,0,Maryaha,2016-10-27T00:28:17.144+03:00,Comment on What s that strange lump embedded in Hillary Clinton s face? by Maryaha,english,2016-10-27T00:28:17.144+03:00,fellowshipoftheminds.com,US,,Comment on What s that strange lump embedded in Hillary Clinton s face? by Maryaha,0,https://fellowshipofminds.files.wordpress.com/2016/10/strange-thing-embedded-in-hillary-clintons-face-nh-10-24-2016.png,0,1,0,0,0,bs
5591779600088e350abf49c01e130ed0396be9bb,0,Glenn47,2016-10-27T00:47:06.930+03:00,Comment on Hillary supporter Justin Timberlake could face up to 30 days in jail for taking a selfie in the voting booth by Glenn47,english,2016-10-27T00:47:06.930+03:00,fellowshipoftheminds.com,US,,Comment on Hillary supporter Justin Timberlake could face up to 30 days in jail for taking a selfie in the voting booth by Glenn47,0,https://fellowshipofminds.files.wordpress.com/2016/10/justin-timberlake.jpg,0,1,0,0,0,bs
077ec145c8e441a8bf37bef25b2e583804775d6d,0,Refugees Invasion of Europe | Justice4Poland,2016-10-27T03:50:05.755+03:00,Comment on Shocking video shows Europe s  refugee crisis  is a Muslim invasion by Refugees Invasion of Europe | Justice4Poland,english,2016-10-27T03:50:05.755+03:00,fellowshipoftheminds.com,US,,Comment on Shocking video shows Europe s  refugee crisis  is a Muslim invasion by Refugees Invasion of Europe | Justice4Poland,0,https://fellowshipofminds.files.wordpress.com/2015/11/purpose-of-2015-muslim-invasion-of-europe.jpg,0,1,0,0,0,bs
26d3fb0691136651bf925fd43dc4fccd365a634b,0,Free the TrumpRolled!,2016-10-27T07:06:27.951+03:00,Comment on Dilbert cartoonist & hypnotist Scott Adams in 2015 predicted a Hillary health crisis by Free the TrumpRolled!,english,2016-10-27T07:06:27.951+03:00,fellowshipoftheminds.com,US,,Comment on Dilbert cartoonist & hypnotist Scott Adams in 2015 predicted a Hillary health crisis by Free the TrumpRolled!,0,https://fellowshipofminds.files.wordpress.com/2016/09/hillary-clinton-july-28-vs-sept-11-2016.png?w=500,0,1,0,0,0,bs
70779ebcc5b9427934d1e68232adf79da1f9d28e,0,DCG,2016-10-27T10:47:42.766+03:00,Comment on Two hundred classmates (and their parents) protest at decision to let transgender boy use the girls  bathrooms in Missouri by DCG,english,2016-10-27T10:47:42.766+03:00,fellowshipoftheminds.com,US,,Comment on Two hundred classmates (and their parents) protest at decision to let transgender boy use the girls  bathrooms in Missouri by DCG,0,https://fellowshipofminds.files.wordpress.com/2015/09/transgender.jpg,0,1,0,0,0,bs
1034f64ff0c0560cd52d315793dc81264c73c769,0,MeThePeople,2016-10-27T15:30:37.706+03:00,"Comment on Macy s  dump Trump  backfires as 30,000 irate customers cut up their cards by MeThePeople",english,2016-10-27T15:30:37.706+03:00,fellowshipoftheminds.com,US,,"Comment on Macy s  dump Trump  backfires as 30,000 irate customers cut up their cards by MeThePeople",0,https://fellowshipofminds.files.wordpress.com/2015/07/boycott-macys.jpg,0,1,0,0,0,bs
a470c4d3d85ca4cf6a3cc77a84db16477945e11f,0,Christian Zionist,2016-10-27T16:22:07.596+03:00,Comment on Jeff Rovin: Clintons paid me to  fix  their sex scandals by Christian Zionist,english,2016-10-27T16:22:07.596+03:00,fellowshipoftheminds.com,US,,Comment on Jeff Rovin: Clintons paid me to  fix  their sex scandals by Christian Zionist,0,https://fellowshipofminds.files.wordpress.com/2016/10/jeff-rovin-clintons-fixer.png,0,1,0,0,0,bs
f376438985da0b9d18ffc2c3323e593f2b61bd72,0,Dr. Eowyn,2016-10-27T16:39:24.315+03:00,Comment on Hollyweird Clinton supporter was so poor she couldn t afford to buy designer shoes by Dr. Eowyn,english,2016-10-27T16:39:24.315+03:00,fellowshipoftheminds.com,US,,Comment on Hollyweird Clinton supporter was so poor she couldn t afford to buy designer shoes by Dr. Eowyn,0,https://fellowshipofminds.files.wordpress.com/2016/10/anna-kendrick.jpg,0,1,0,0,0,bs
1a1e29ab3097cfc7fef911782fae319eb0d491ed,0,Dr. Eowyn,2016-10-28T18:03:15.178+03:00,Comment on Mayor de Blasio claims hot dog carts are causing global warming by Dr. Eowyn,english,2016-10-28T18:03:15.178+03:00,fellowshipoftheminds.com,US,,Comment on Mayor de Blasio claims hot dog carts are causing global warming by Dr. Eowyn,0,https://fellowshipofminds.files.wordpress.com/2015/10/government-solve-all-problems.jpg,0,1,0,0,0,bs
354213be525eb84a2326c4717991e8755acd0284,0,Dr. Eowyn,2016-10-28T18:03:15.181+03:00,Comment on Fury as German primary school  forces  children to chant  Allahu Akbar  in Muslim prayer by Dr. Eowyn,english,2016-10-28T18:03:15.181+03:00,fellowshipoftheminds.com,US,,Comment on Fury as German primary school  forces  children to chant  Allahu Akbar  in Muslim prayer by Dr. Eowyn,0,https://fellowshipofminds.files.wordpress.com/2015/12/merkel-muslim.jpg,0,1,0,0,0,bs
8c66a0c14681e6a1b1df05febee0df40e0b656f5,0,MeThePeople,2016-10-28T18:03:15.462+03:00,Comment on Trump s Walk of Fame Star Vandalized by MeThePeople,english,2016-10-28T18:03:15.462+03:00,fellowshipoftheminds.com,US,,Comment on Trump s Walk of Fame Star Vandalized by MeThePeople,0,https://fellowshipofminds.files.wordpress.com/2016/10/trump-walk-of-fame-star.png,0,1,0,0,0,bs
aba07b726c978e049fb327dc84196c151e7ea3ff,0,youknowwho.,2016-10-28T18:03:19.627+03:00,Comment on She s fit to be President! Hillary had to be helped up *one* step by youknowwho.,english,2016-10-28T18:03:19.627+03:00,fellowshipoftheminds.com,US,,Comment on She s fit to be President! Hillary had to be helped up *one* step by youknowwho.,0,https://fellowshipofminds.files.wordpress.com/2016/10/man-helps-hillary-clinton-up-one-step-lake-worth-fl-10-26-2016-gif.gif,0,1,0,0,0,bs
149428f93333fbb8c076be05aebc50388b2ed16c,0,Dr. Eowyn,2016-10-28T18:03:20.507+03:00,Comment on Trump s election will be the biggest F-you in history by Dr. Eowyn,english,2016-10-28T18:03:20.507+03:00,fellowshipoftheminds.com,US,,Comment on Trump s election will be the biggest F-you in history by Dr. Eowyn,0,https://fellowshipofminds.files.wordpress.com/2016/10/michael-moore.png,0,1,0,0,0,bs
5315abff63e324ddbee44da0d0c5412344d77e5b,0,MeThePeople,2016-10-28T19:34:33.819+03:00,Comment on Friday funnies! by MeThePeople,english,2016-10-28T19:34:33.819+03:00,fellowshipoftheminds.com,US,,Comment on Friday funnies! by MeThePeople,0,https://fellowshipofminds.files.wordpress.com/2016/10/img_2008.jpg,0,1,0,0,0,bs
b06f2fc4328df2400007f4057aecf96fcbfd6ff8,0,josephbc69,2016-10-28T22:21:26.663+03:00,Comment on PC Lunacy: BBC cast black Nigerian actress as English queen by josephbc69,english,2016-10-28T22:21:26.663+03:00,fellowshipoftheminds.com,US,,Comment on PC Lunacy: BBC cast black Nigerian actress as English queen by josephbc69,0,https://fellowshipofminds.files.wordpress.com/2016/10/sophie-okonedo-as-queen-margaret-in-the-hollow-crown-2015.jpg,0,1,0,0,0,bs
71f550f9838b5394b7e9ad777561edb7eebf9a40,0,184 U.S. generals and admirals endorse Trump for Commander-In-Chief   Fellowship of the Minds | kommonsentsjane,2016-10-29T00:47:52.361+03:00,Comment on 184 U.S. generals and admirals endorse Trump for Commander-In-Chief by 184 U.S. generals and admirals endorse Trump for Commander-In-Chief   Fellowship of the Minds | kommonsentsjane,english,2016-10-29T00:47:52.361+03:00,fellowshipoftheminds.com,US,,Comment on 184 U.S. generals and admirals endorse Trump for Commander-In-Chief by 184 U.S. generals and admirals endorse Trump for Commander-In-Chief   Fellowship of the Minds | kommonsentsjane,0,https://fellowshipofminds.files.wordpress.com/2012/11/allen-and-kelley.jpg?w=500,0,1,0,0,0,bs
198b5fb1d07e98b342ae61b3a101ce5ffe1c891a,0,marblenecltr,2016-10-29T02:42:13.262+03:00,Comment on Trump considering a military general for VP by marblenecltr,english,2016-10-29T02:42:13.262+03:00,fellowshipoftheminds.com,US,,Comment on Trump considering a military general for VP by marblenecltr,0,https://fellowshipofminds.files.wordpress.com/2016/07/trump-flynn-2016.jpg,0,1,0,0,0,bs
1e03090032f4e87a69794e6303364d768d0b235b,0,joworth,2016-10-29T02:42:22.746+03:00,Comment on Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary by joworth,english,2016-10-29T02:42:22.746+03:00,fellowshipoftheminds.com,US,,Comment on Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary by joworth,0,https://fellowshipofminds.files.wordpress.com/2016/10/marine-against-hillary.jpg,0,1,0,0,0,bs
a0d30e07c82d7b1cfcf746365fe0094486cdbe5d,0,,2016-10-29T04:02:49.063+03:00,"FBI of Porn, Sex, Celebrity-Obsessed",english,2016-10-29T04:02:49.063+03:00,fellowshipoftheminds.com,US,,"FBI of Porn, Sex, Celebrity-Obsessed",0,https://fellowshipofminds.files.wordpress.com/2011/02/fbi.jpg,0,0,0,0,0,bs
